finalist,year,winner_Nominee,item_award,award_description
Ashley Judd,2012,Nominee,Primetime Emmy,Outstanding Lead Actress in a Miniseries or a Movie
Ashley Judd,2008,Nominee,Saturn Award,Best Actress
Ashley Judd,2018,Winner,EDA Female Focus Award,Outstanding Achievement by a Woman in the Film Industry
Ashley Judd,2000,Winner,Blockbuster Entertainment Award,Favorite Actress - Suspense
Ashley Judd,1994,Winner,CFCA Award,Most Promising Actress
Ashley Judd,1994,Winner,Independent Spirit Award,Best Female Lead
Ashley Judd,2007,Nominee,Fright Meter Award,Best Actress
Ashley Judd,2012,Nominee,Gold Derby TV Award,TV Movie/Mini Lead Actress
Ashley Judd,2011,Nominee,Blimp Award,Favorite Movie Actress
Ashley Judd,1998,Winner,Lone Star Film & Television Award,Best Supporting Actress
Ashley Judd,2000,Nominee,MTV Movie Award,Best Female Performance
Ashley Judd,1994,Nominee,NSFC Award,Best Actress
Ashley Judd,1993,Nominee,NYFCC Award,Best Actress
Ashley Judd,2003,Nominee,PFCS Award,Best Actress in a Supporting Role
Ashley Judd,2005,Nominee,Prism Award,Performance in a Feature Film
Ashley Judd,1998,Nominee,Golden Satellite Award,"Best Actress in a Supporting Role in a Motion Picture, Drama"
Ashley Judd,2002,Nominee,Stinker Award,Worst Fake Accent: Female
Nicole Kidman,2017,Nominee,Oscar,Best Performance by an Actress in a Supporting Role
Nicole Kidman,2020,Nominee,Golden Globe,Best Performance by an Actress in a Television Series - Drama
Nicole Kidman,2017,Winner,Primetime Emmy,Outstanding Lead Actress in a Limited Series or Movie
Nicole Kidman,2018,Nominee,BAFTA TV Award,Best International
Nicole Kidman,2016,Nominee,Felix,Best Actress
Nicole Kidman,2020,Nominee,AACTA International Award,Best Supporting Actress
Nicole Kidman,2020,Nominee,Movies for Grownups Award,Best Supporting Actress
Nicole Kidman,2019,Nominee,Saturn Award,Best Actress
Nicole Kidman,2019,Nominee,EDA Female Focus Award,Outstanding Achievement by a Woman in the Film Industry
Nicole Kidman,1996,Nominee,American Comedy Award,Funniest Actress in a Motion Picture (Leading Role)
Nicole Kidman,2018,Winner,AACTA Award,Best Supporting Actress
Nicole Kidman,2019,Winner,AFCA Award,Best Supporting Actress
Nicole Kidman,2008,Nominee,AFI International Award,Best Actress
Nicole Kidman,2017,Nominee,ACCA TV,Best Actress in a TV Movie or Miniseries
Nicole Kidman,2017,Winner,Outstanding Work in Cinema Award,
Nicole Kidman,2003,Winner,Silver Berlin Bear,Best Actress
Nicole Kidman,2000,Winner,Blockbuster Entertainment Award,Favorite Actress - Drama/Romance
Nicole Kidman,2004,Nominee,Bodil,Best Actress (Bedste kvindelige hovedrolle)
Nicole Kidman,1995,Winner,BSFC Award,Best Actress
Nicole Kidman,2020,Nominee,Critics Choice Award,Best Actress in a Drama Series
Nicole Kidman,2017,Winner,70th Anniversary Prize,
Nicole Kidman,2016,Winner,Capri Supporting Actress Award,
Nicole Kidman,2018,Nominee,COFCA Award,Actor of the Year
Nicole Kidman,2003,Nominee,CFCA Award,Best Actress
Nicole Kidman,1996,Nominee,Chlotrudis Award,Best Actress
Nicole Kidman,2013,Nominee,Cinema Bloggers Award,Best Supporting Actress - International Competition
Nicole Kidman,2013,Winner,Cinema for Peace Honorary Award,
Nicole Kidman,2002,Nominee,CEC Award,Best Actress (Mejor Actriz)
Nicole Kidman,2020,Nominee,CinEuphoria,Best Actress - International Competition
Nicole Kidman,2013,Nominee,CCOP,Best Supporting Actress (Melhor Atriz Secundária)
Nicole Kidman,2018,Nominee,DFWFCA Award,Best Actress
Nicole Kidman,2017,Nominee,DFCS Award,Best Supporting Actress
Nicole Kidman,2010,Nominee,DFCS Award,Best Actress
Nicole Kidman,2019,Winner,Woman of the Year,
Nicole Kidman,2018,Winner,Empire Award,Best Actress in a TV Series
Nicole Kidman,2002,Winner,Chainsaw Award,Best Actress
Nicole Kidman,2019,Nominee,Golden Carp Film Award - International,Best Performance by an Actress in a Supporting Role
Nicole Kidman,2019,Nominee,FCCA Award,Best Supporting Actor - Female
Nicole Kidman,2011,Nominee,Independent Spirit Award,Best Female Lead
Nicole Kidman,2013,Nominee,Fright Meter Award,Best Supporting Actress
Nicole Kidman,2019,Nominee,Dorian Award,Wilde Artist of the Year
Nicole Kidman,2017,Nominee,GAFCA Award,Best Supporting Actress
Nicole Kidman,2012,Winner,Jury Prize,Best Lead Actress
Nicole Kidman,2020,Nominee,Gold Derby TV Award,Drama Actress
Nicole Kidman,2017,Winner,Golden Camera,Best International Actress
Nicole Kidman,2002,Nominee,Golden Schmoes,Best Actress of the Year
Nicole Kidman,2017,Winner,Tribute Award,
Nicole Kidman,2002,Nominee,Goya,Best Lead Actress (Mejor Actriz Principal)
Nicole Kidman,2019,Winner,GQ Award,Actor of the Year
Nicole Kidman,2018,Nominee,GWNYFCA Award,Best Supporting Actress
Nicole Kidman,2015,Winner,Harper's Bazaar Award,Theatre Icon
Nicole Kidman,2017,Nominee,HFCS Award,Best Supporting Actress
Nicole Kidman,2010,Winner,Truly Moving Sound Award,Truly Moving Picture
Nicole Kidman,2018,Winner,Career Achievement Award,
Nicole Kidman,2010,Nominee,HFCS Award,Best Actress
Nicole Kidman,2020,Nominee,Huading Award,Best Global Supporting Actress in a Motion Picture
Nicole Kidman,2001,Nominee,IF Award,Best Actress
Nicole Kidman,2017,Nominee,ICS Award,Best Supporting Actress
Nicole Kidman,2018,Nominee,INOCA,Best Supporting Actress
Nicole Kidman,2018,Nominee,IFTA Award,Best International Actress
Nicole Kidman,2011,Nominee,IOMA,Best Actress (Miglior attrice protagonista)
Nicole Kidman,2020,Winner,Jupiter Award,Best International Actress
Nicole Kidman,2001,Winner,KCFCC Award,Best Actress
Nicole Kidman,2007,Nominee,Blimp Award,Fave Movie Star
Nicole Kidman,1996,Nominee,Blimp Award,Favorite Movie Actress
Nicole Kidman,2010,Nominee,Sierra Award,Best Actress
Nicole Kidman,1990,Winner,Silver Logie,Most Outstanding Actress
Nicole Kidman,2005,Nominee,ALFS Award,Actress of the Year
Nicole Kidman,2018,Nominee,LAOFCS Award,Best Actress
Nicole Kidman,2016,Winner,Mill Valley Film Festival Award,Festival Tribute
Nicole Kidman,2002,Winner,MTV Movie Award,Best Female Performance
Nicole Kidman,2008,Nominee,National Movie Award,Best Performance - Female
Nicole Kidman,2018,Winner,NFCS Award,Best Actress
Nicole Kidman,1996,Nominee,NYFCC Award,Best Actress
Nicole Kidman,2012,Winner,Gala Tribute Award,
Nicole Kidman,2019,Nominee,NCFCA Award,Best Supporting Actress
Nicole Kidman,2017,Nominee,NTFCA Award,Best Supporting Actress
Nicole Kidman,2020,Nominee,OFTA Television Award,Best Ensemble in a Drama Series
Nicole Kidman,2011,Nominee,OFCS Award,Best Actress
Nicole Kidman,2017,Winner,International Star Award,
Emma Thompson,1996,Winner,Oscar,"Best Writing, Screenplay Based on Material Previously Produced or Published"
Nicole Kidman,2019,Nominee,People's Choice Award,Favorite TV Drama
Nicole Kidman,2020,Nominee,PGA Award,"Outstanding Producer of Episodic Television, Drama"
Nicole Kidman,2003,Nominee,PFCS Award,Best Actress in a Leading Role
Nicole Kidman,2012,Nominee,Razzie Award,Worst Supporting Actress
Nicole Kidman,2003,Winner,Golden Aries,Best Foreign Actress
Nicole Kidman,2014,Nominee,Georges Award,Best Foreign Actress of the Decade
Nicole Kidman,2018,Winner,SDFCS Award,Best Supporting Actress
Nicole Kidman,2004,Nominee,Sant Jordi,Best Foreign Actress (Mejor Actriz Extranjera)
Nicole Kidman,2011,Winner,Cinema Vanguard Award,
Nicole Kidman,2019,Nominee,Satellite Award,"Best Actress in a Motion Picture, Drama"
Emma Thompson,2020,Nominee,Golden Globe,Best Performance by an Actress in a Motion Picture - Musical or Comedy
Emma Thompson,2019,Nominee,Primetime Emmy,Outstanding Guest Actress in a Comedy Series
Emma Thompson,2014,Nominee,BAFTA Film Award,Best Leading Actress
Emma Thompson,2016,Nominee,Felix,Best Actress
Emma Thompson,2015,Nominee,Movies for Grownups Award,Best Grownup Love Story
Emma Thompson,2014,Nominee,Saturn Award,Best Actress
Emma Thompson,2013,Nominee,EDA Award,Best Actress
Emma Thompson,1999,Nominee,American Comedy Award,Funniest Actress in a Motion Picture (Leading Role)
Nicole Kidman,2020,Nominee,Actor,Outstanding Performance by an Ensemble in a Drama Series
Nicole Kidman,2002,Nominee,Seattle Film Critics Award,Best Actress
Nicole Kidman,1995,Winner,Golden Space Needle Award,Best Actress
Nicole Kidman,2005,Winner,Critics Award,Best Foreign Actress (Melhor Atriz Estrangeira)
Nicole Kidman,2014,Winner,Outstanding Contribution to World Cinema,
Nicole Kidman,2002,Winner,Special Award,Distinguished Decade of Achievement in Film
Nicole Kidman,2002,Nominee,SEFCA Award,Best Actress
Nicole Kidman,2010,Nominee,SLFCA Award,Best Actress
Nicole Kidman,2008,Nominee,Genre Award,Best Actress in a Movie
Nicole Kidman,2019,Winner,Taormina Arte Award,Nicole Kidman
Nicole Kidman,2009,Nominee,Teen Choice Award,Choice Movie Actress: Drama
Nicole Kidman,2017,Winner,TCA Award,"Outstanding Achievement in Movies, Miniseries and Specials"
Emma Thompson,2003,Nominee,Annie,Outstanding Voice Acting in an Animated Feature Production
Emma Thompson,2013,Nominee,ACCA,Best Actress in a Leading Role
Emma Thompson,2015,Winner,BAFTA Scotland Award,Best Actress - Film
Emma Thompson,1999,Nominee,Blockbuster Entertainment Award,Favorite Actress - Drama
Emma Thompson,1995,Winner,BSFC Award,Best Screenplay
Emma Thompson,2014,Winner,Richard Harris Award,
Emma Thompson,2020,Nominee,Critics Choice Award,Best Supporting Actress in a Limited Series or Movie Made for Television
Emma Thompson,1996,Nominee,CFCA Award,Best Screenplay
Emma Thompson,2019,Nominee,Chlotrudis Award,Best Actress
Emma Thompson,2002,Winner,Christopher Award,Television & Cable
Emma Thompson,2020,Winner,CinEuphoria,Career - Honorary Award
Nicole Kidman,2005,Nominee,Stinker Award,Worst Actress
Nicole Kidman,2010,Nominee,UFCA Award,Best Actress
Nicole Kidman,2003,Nominee,VFCC Award,Best Actress
Nicole Kidman,2007,Nominee,VVFP Award,Best Actress
Nicole Kidman,2003,Winner,Star on the Walk of Fame,Motion Picture
Nicole Kidman,2018,Nominee,WAFCA Award,Best Supporting Actress
Nicole Kidman,2018,Winner,Courage in Acting Award,Please remove category
Nicole Kidman,2015,Winner,Crystal Award,
Nicole Kidman,2012,Winner,WIN Award,Best Actress in a Made for Television Movie
Nicole Kidman,2008,Winner,Yoga Award,Worst Foreign Actress
Emma Thompson,2013,Nominee,DFWFCA Award,Best Actress
Emma Thompson,1996,Nominee,David,Best Foreign Actress (Migliore Attrice Straniera)
Emma Thompson,2014,Nominee,DFCS Award,Best Actress
Emma Thompson,2013,Nominee,DFCC,Best Actress
Emma Thompson,2014,Winner,Empire Award,Best Actress
Emma Thompson,1998,Nominee,Outstanding European Achievement in World Cinema,
Emma Thompson,2018,Nominee,Evening Standard British Film Award,Best Supporting Actress
Emma Thompson,1994,Nominee,Independent Spirit Award,Best Female Lead
Emma Thompson,2019,Nominee,Gold Derby TV Award,Movie/Limited Series Supporting Actress
Emma Thompson,2013,Nominee,Golden Schmoes,Best Actress of the Year
Emma Thompson,2013,Nominee,HFCS Award,Best Actress
Emma Thompson,2001,Winner,Humanitas Prize,90 Minute or Longer Cable Category
Emma Thompson,2013,Nominee,IGN Award,Best Movie Actress
Emma Thompson,2017,Winner,ISA,Best Guest Actress - Comedy
Emma Thompson,2009,Nominee,Audience Award,Best International Actress
Emma Thompson,2014,Nominee,Jupiter Award,Best International Actress
Emma Thompson,1993,Winner,KCFCC Award,Best Actress
Emma Thompson,2013,Winner,Sierra Award,Best Actress
Emma Thompson,2014,Nominee,ALFS Award,British Actress of the Year
Emma Thompson,1995,Winner,LAFCA Award,Best Screenplay
Emma Thompson,2018,Winner,CineMerit Award,Extraordinary Contributions to Motion Pictures As an Art Form
Emma Thompson,2013,Winner,NBR Award,Best Actress
Emma Thompson,1993,Winner,NSFC Award,Best Actress
Emma Thompson,1995,Winner,NYFCC Award,Best Screenplay
Emma Thompson,2003,Winner,Muse Award,
Emma Thompson,2014,Nominee,NCFCA Award,Best Actress
Emma Thompson,2020,Nominee,OFTA Television Award,Best Supporting Actress in a Motion Picture or Limited Series
Emma Thompson,2016,Winner,Parajanov-Vartanov Institute Award,Parajanov-Vartanov Institute
Emma Thompson,2013,Nominee,People's Choice Award,Favorite Movie Icon
Emma Thompson,2013,Nominee,PFCS Award,Best Actress in a Leading Role
Emma Thompson,1998,Nominee,Golden Aries,Best Foreign Actress
Emma Thompson,2013,Nominee,SDFCS Award,Best Actress
Emma Thompson,2019,Nominee,Satellite Award,"Best Actress in a Supporting Role in a Series, Miniseries & Limited Series or a Motion Picture Made for Television"
Emma Thompson,2014,Nominee,Actor,Outstanding Performance by a Female Actor in a Leading Role
Emma Thompson,1995,Winner,STFC Award,Best Actress
Emma Thompson,1993,Winner,SEFCA Award,Best Actress
Emma Thompson,2013,Nominee,SLFCA Award,Best Actress
Emma Thompson,1996,Winner,USC Scripter Award,
Emma Thompson,2001,Winner,Best Actress,
Emma Thompson,1997,Winner,Pasinetti Award,Best Actress
Emma Thompson,2010,Winner,Star on the Walk of Fame,Motion Picture
Emma Thompson,2013,Nominee,WAFCA Award,Best Actress
Emma Thompson,2016,Nominee,Mommie Dearest Worst Screen Mom of the Year Award,
Emma Thompson,1996,Winner,WGA Award (Screen),Best Screenplay Based on Material Previously Produced or Published
Emma Thompson,1996,Winner,Writers' Guild of Great Britain Award,Film - Screenplay
Emma Thompson,1995,Winner,Yoga Award,Worst Foreign Actress
Clive Owen,2005,Nominee,Oscar,Best Performance by an Actor in a Supporting Role
Clive Owen,2015,Nominee,Golden Globe,Best Performance by an Actor in a Television Series - Drama
Clive Owen,2012,Nominee,Primetime Emmy,Outstanding Lead Actor in a Miniseries or a Movie
Clive Owen,2005,Winner,BAFTA Film Award,Best Performance by an Actor in a Supporting Role
Clive Owen,2007,Nominee,Saturn Award,Best Actor
Clive Owen,2010,Nominee,AFI Award,Best Lead Actor
Clive Owen,2012,Nominee,ACCA TV,Best Actor (TV Movie or Mini-Series)
Clive Owen,2004,Nominee,BSFC Award,Best Supporting Actor
Clive Owen,2006,Nominee,Critics Choice Award,Best Acting Ensemble
Clive Owen,2007,Winner,COFCA Award,Actor of the Year
Clive Owen,2016,Nominee,Critics' Choice TV Award,Best Actor in a Drama Series
Clive Owen,2005,Nominee,DFWFCA Award,Best Supporting Actor
Clive Owen,2002,Winner,FFCC Award,Best Ensemble Cast
Clive Owen,2012,Nominee,Gold Derby TV Award,TV Movie/Mini Lead Actor
Clive Owen,2013,Winner,Golden Camera,Best International Actor
Clive Owen,2006,Nominee,Golden Schmoes,Best Actor of the Year
Clive Owen,2014,Nominee,IGN Award,Best TV Actor
Clive Owen,2005,Winner,ICS Award,Best Supporting Actor
Clive Owen,2005,Winner,INOCA,Best Supporting Actor
Clive Owen,2007,Nominee,IOMA,Best Actor (Miglior attore protagonista)
Clive Owen,2005,Winner,Sierra Award,Best Supporting Actor
Clive Owen,2005,Nominee,ALFS Award,British Actor of the Year
Clive Owen,2006,Nominee,MTV Movie Award,Best Kiss
Clive Owen,2004,Winner,NBR Award,Best Acting by an Ensemble
Clive Owen,2004,Winner,NYFCC Award,Best Supporting Actor
Clive Owen,2016,Nominee,OFTA Television Award,Best Actor in a Drama Series
Clive Owen,2005,Nominee,OFCS Award,Best Supporting Actor
Clive Owen,2002,Nominee,PFCS Award,Best Acting Ensemble
Clive Owen,2014,Nominee,Georges Award,Best Foreign Actor of the Decade
Clive Owen,2014,Winner,Satellite Award,"Best Actor in a Series, Drama"
Clive Owen,2013,Nominee,Actor,Outstanding Performance by a Male Actor in a Television Movie or Miniseries
Clive Owen,2004,Nominee,Seattle Film Critics Award,Best Supporting Actor
Clive Owen,2004,Winner,TFCA Award,"Best Supporting Performance, Male"
Clive Owen,2005,Nominee,VFCC Award,Best Supporting Actor
Julianne Moore,2015,Winner,Oscar,Best Performance by an Actress in a Leading Role
Julianne Moore,2015,Winner,Golden Globe,Best Performance by an Actress in a Motion Picture - Drama
Julianne Moore,2012,Winner,Primetime Emmy,Outstanding Lead Actress in a Miniseries or a Movie
Julianne Moore,2015,Winner,BAFTA Film Award,Best Leading Actress
Julianne Moore,2018,Winner,Felix,Best Supporting Actress
Julianne Moore,2015,Winner,AACTA International Award,Best Lead Actress
Julianne Moore,2020,Nominee,Movies for Grownups Award,Best Actress
Julianne Moore,2009,Nominee,Saturn Award,Best Actress
Julianne Moore,2016,Nominee,EDA Special Mention Award,Most Egregious Age Difference Between the Leading Man and the Love Interest
Julianne Moore,2014,Nominee,ACCA,Best Actress in a Leading Role
Julianne Moore,2003,Winner,Silver Berlin Bear,Best Actress
Julianne Moore,2000,Nominee,Blockbuster Entertainment Award,Favorite Supporting Actress - Drama
Julianne Moore,2010,Nominee,BSFC Award,Best Ensemble Cast
Julianne Moore,2015,Winner,Critics Choice Award,Best Actress
Julianne Moore,2015,Nominee,Canadian Screen Award,Performance by an Actress in a Leading Role
Julianne Moore,2014,Winner,Best Actress,
Julianne Moore,2011,Nominee,COFCA Award,Best Actress
Julianne Moore,2014,Winner,CFCA Award,Best Actress
Julianne Moore,2010,Nominee,Chlotrudis Award,Best Supporting Actress
Julianne Moore,2015,Nominee,Cinema Bloggers Award,Best Supporting Actress - International Competition
Julianne Moore,2015,Winner,CinemaCon Award,Vanguard Award
Julianne Moore,2010,Winner,CinEuphoria,Best Actress - Audience Award
Julianne Moore,2012,Winner,Critics' Choice TV Award,Best Actress in a Movie/Miniseries
Julianne Moore,2014,Nominee,DFWFCA Award,Best Actress
Julianne Moore,1988,Winner,Daytime Emmy,Outstanding Ingenue in a Drama Series
Julianne Moore,2010,Nominee,DFCS Award,Best Supporting Actress
Julianne Moore,2019,Nominee,DFCS Award,Best Actress
Julianne Moore,2015,Winner,DFCC,Best Actress
Julianne Moore,2002,Winner,Icon Award,
Julianne Moore,2004,Nominee,Empire Award,Best Actress
Julianne Moore,2014,Nominee,Chainsaw Award,Best Supporting Actress
Julianne Moore,2015,Winner,Independent Spirit Award,Best Female Lead
Julianne Moore,2014,Nominee,FFCC Award,Best Actress
Julianne Moore,2013,Nominee,Fright Meter Award,Best Supporting Actress
Julianne Moore,2015,Winner,Dorian Award,Film Performance of the Year - Actress
Julianne Moore,2015,Nominee,GAFCA Award,Best Actress
Julianne Moore,2004,Winner,Excellence in Media Award,
Julianne Moore,2019,Nominee,Gold Derby TV Award,TV Movie/Mini Actress of the Decade
Julianne Moore,2016,Winner,Golden Camera,Best International Actress
Julianne Moore,2014,Nominee,Golden Schmoes,Best Actress of the Year
Julianne Moore,2014,Winner,Gotham Independent Film Award,Best Actress
Julianne Moore,2013,Winner,Gracie,Outstanding Female Actor in a Leading Role in a Drama Special
Julianne Moore,2011,Winner,Woman of the Year,
Julianne Moore,2014,Winner,Hollywood Film Award,Actress of the Year
Julianne Moore,2015,Winner,HFCS Award,Best Actress
Julianne Moore,2014,Nominee,ICP Award,Best Lead Actress
Julianne Moore,2015,Winner,ICS Award,Best Supporting Actress
Julianne Moore,2016,Nominee,Halfway Award,Best Supporting Actress
Julianne Moore,2015,Nominee,IOFCP Award,Best Actress in a Leading Role
Julianne Moore,2015,Winner,IFTA Award,Best International Actress
Julianne Moore,2015,Nominee,IOMA,Best Actress (Miglior attrice protagonista)
Julianne Moore,2017,Nominee,Jupiter Award,Best International Actress
Julianne Moore,2002,Winner,KCFCC Award,Best Actress
Julianne Moore,2019,Winner,Special Prize for Outstanding Contribution to World Cinema,
Julianne Moore,2002,Nominee,Sierra Award,Best Actress
Julianne Moore,2015,Winner,ALFS Award,Actress of the Year
Julianne Moore,2014,Nominee,LAFCA Award,Best Actress
Julianne Moore,2012,Nominee,Golden Nymph,Television Films - Best Performance by an Actress
Julianne Moore,2001,Nominee,MTV Movie Award,Best Kiss
Julianne Moore,2017,Winner,Museum of Modern Art Film Benefit Honoree,Museum of Modern Art Film Benefit Honoree
Julianne Moore,2014,Winner,NBR Award,Best Actress
Julianne Moore,2015,Nominee,NSFC Award,Best Actress
Julianne Moore,2002,Nominee,NYFCC Award,Best Actress
Julianne Moore,2002,Winner,NYFCO Award,Best Actress
Julianne Moore,2005,Winner,Muse Award,
Julianne Moore,2015,Nominee,NCFCA Award,Best Actress
Julianne Moore,2017,Winner,OFTA Film Hall of Fame,Acting
Julianne Moore,2014,Nominee,OFCS Award,Best Actress
Julianne Moore,2015,Winner,Desert Palm Achievement Award,
Julianne Moore,2005,Nominee,People's Choice Award,Favorite Female Movie Star
Julianne Moore,2010,Nominee,PFCS Award,Best Actress in a Leading Role
Julianne Moore,2016,Nominee,Razzie Award,Worst Supporting Actress
Julianne Moore,2010,Winner,Golden Marc'Aurelio Acting Award,
Julianne Moore,2002,Winner,SDFCS Award,Best Actress
Julianne Moore,2014,Winner,SFFCC Award,Best Actress
Julianne Moore,2004,Winner,Sant Jordi,Best Foreign Actress (Mejor Actriz Extranjera)
Julianne Moore,2010,Winner,Montecito Award,
Julianne Moore,2019,Nominee,Satellite Award,"Best Actress in a Motion Picture, Comedy or Musical"
Julianne Moore,2015,Winner,Actor,Outstanding Performance by a Female Actor in a Leading Role
Julianne Moore,2015,Nominee,Seattle Film Critics Award,Best Actress
Julianne Moore,2016,Winner,Audience Award,Best Foreign Actress (Melhor Atriz Estrangeira)
Julianne Moore,2014,Winner,Best Actress,
Julianne Moore,1989,Nominee,Soap Opera Digest Award,Outstanding Actress in a Supporting Role: Daytime
Julianne Moore,2014,Winner,SEFCA Award,Best Actress
Julianne Moore,2014,Nominee,SLFCA Award,Best Actress
Julianne Moore,2001,Winner,Tribute to Independent Vision Award,
Julianne Moore,2005,Nominee,Teen Choice Award,Choice Movie Scary Scene
Julianne Moore,2006,Winner,Stinker Award,Worst Actress
Julianne Moore,2014,Nominee,TFCA Award,Best Actress
Julianne Moore,2006,Nominee,TV Land Award,Little Screen/Big Screen Star (Women)
Julianne Moore,2002,Winner,UFCA Award,Best Actress
Julianne Moore,2009,Nominee,VFCC Award,Best Actress in a Canadian Film
Julianne Moore,2017,Winner,Franca Sozzani Award,
Julianne Moore,2014,Nominee,VVFP Award,Best Actress
Julianne Moore,2013,Winner,Star on the Walk of Fame,Motion Picture
Julianne Moore,2014,Winner,WAFCA Award,Best Actress
Julianne Moore,2015,Nominee,Courage in Acting Award,
Julianne Moore,2014,Nominee,WIN Award,Actress Feature Film
Idris Elba,2016,Nominee,Golden Globe,Best Performance by an Actor in a Supporting Role in a Motion Picture
Idris Elba,2016,Nominee,Primetime Emmy,Outstanding Lead Actor in a Limited Series or a Movie
Idris Elba,2016,Nominee,BAFTA Film Award,Best Supporting Actor
Idris Elba,2014,Nominee,Hollywood Award,Artist of the Year
Idris Elba,2016,Nominee,All Def Movie Award,Most Likely To Steal Your Girl Award
Idris Elba,2015,Nominee,AFCA Award,Best Supporting Actor
Idris Elba,2015,Nominee,ACCA,Best Actor in a Supporting Role
Idris Elba,2013,Winner,Humanitarian Award,
Idris Elba,2017,Nominee,BTVA Voice Acting Award,Breakthrough Voice Actor of the Year
Idris Elba,2018,Nominee,C.I.C.A.E. Award,Panorama
Idris Elba,2016,Nominee,BET Award,Best Actor
Idris Elba,2019,Nominee,Black Reel,Outstanding Emerging Director
Idris Elba,2019,Nominee,Black Reel,"Outstanding Actor, Comedy Series"
Idris Elba,2015,Winner,Capri Supporting Actor Award,
Idris Elba,2016,Nominee,Chlotrudis Award,Best Supporting Actor
Idris Elba,2013,Nominee,Dagger,Best Leading Actor
Idris Elba,2016,Winner,Critics' Choice TV Award,Best Actor in a Movie Made for Television or Limited Series
Idris Elba,2015,Nominee,DFWFCA Award,Best Supporting Actor
Idris Elba,2016,Nominee,DFCS Award,Best Supporting Actor
Idris Elba,2016,Winner,Evening Standard British Film Award,Best Actor
Idris Elba,2016,Winner,Independent Spirit Award,Best Supporting Male
Woody Harrelson,2018,Nominee,Oscar,Best Performance by an Actor in a Supporting Role
Idris Elba,2015,Winner,Ghana Movie Award,Best Actor in a Supporting Role
Idris Elba,2016,Nominee,Gold Derby Award,Supporting Actor
Idris Elba,2011,Nominee,IGN Award,Best TV Hero
Idris Elba,2020,Nominee,Image Award,"Outstanding Actor in a Television Movie, Limited Series or Dramatic Special"
Idris Elba,2015,Nominee,IFJA Award,Best Supporting Actor
Idris Elba,2015,Nominee,ICP Award,Best Supporting Actor
Idris Elba,2016,Nominee,INOCA,Best Supporting Actor
Idris Elba,2014,Nominee,Jupiter Award,Best International Actor
Idris Elba,2017,Nominee,Blimp Award,Favorite Villain
Idris Elba,2016,Nominee,ALFS Award,British/Irish Actor of the Year
Woody Harrelson,2015,Nominee,Golden Globe,Best Performance by an Actor in a Miniseries or Motion Picture Made for Television
Woody Harrelson,2014,Nominee,Primetime Emmy,Outstanding Lead Actor in a Drama Series
Woody Harrelson,2018,Nominee,BAFTA Film Award,Best Supporting Actor
Woody Harrelson,2017,Nominee,Felix,Best Actor
Woody Harrelson,2018,Nominee,Movies for Grownups Award,Best Supporting Actor
Woody Harrelson,2011,Winner,Narrative Competition,Best Actor
Woody Harrelson,2010,Nominee,Saturn Award,Best Supporting Actor
Woody Harrelson,2011,Winner,AAFCA Award,Best Actor
Woody Harrelson,2009,Nominee,EDA Award,Best Supporting Actor
Woody Harrelson,1990,Nominee,American Comedy Award,Funniest Supporting Male Performer in a TV Series
Woody Harrelson,1993,Nominee,American Television Award,Best Supporting Actor in a Situation Comedy
Woody Harrelson,2017,Nominee,ACCA,Best Actor in a Supporting Role
Idris Elba,2017,Nominee,LAOFCS Award,Best Supporting Actor
Idris Elba,2006,Nominee,Vision Award,Best Dramatic Performance
Idris Elba,2019,Winner,National Film Award,Best Drama
Idris Elba,2014,Nominee,National Television Award,Radio Times - TV Detective
Idris Elba,2017,Nominee,NTFCA Award,Best Supporting Actor
Idris Elba,2016,Nominee,OFTA Television Award,Best Actor in a Motion Picture or Limited Series
Idris Elba,2014,Winner,RTS Television Award,Best Actor
Idris Elba,2012,Nominee,Satellite Award,Best Actor in a Miniseries or a Motion Picture Made for Television
Idris Elba,2016,Winner,Actor,Outstanding Performance by a Male Actor in a Supporting Role
Idris Elba,2016,Winner,Screen Nation Film and Television Award,Favourite International Film
Idris Elba,2020,Nominee,Shorty Award,Best Gif
Idris Elba,2015,Nominee,SLFCA Award,Best Supporting Actor
Idris Elba,2018,Nominee,Grand Jury Prize,World Cinema - Dramatic
Idris Elba,2015,Winner,WAFCA Award,Best Supporting Actor
Woody Harrelson,2019,Nominee,Black Reel,Outstanding TV Movie/Limited Series
Woody Harrelson,2012,Winner,BSFC Award,Best Ensemble Cast
Woody Harrelson,2017,Nominee,British Independent Film Award,Best Supporting Actor
Woody Harrelson,2010,Nominee,Critics Choice Award,Best Supporting Actor
Woody Harrelson,2018,Nominee,COFCA Award,Actor of the Year
Woody Harrelson,2009,Nominee,CFCA Award,Best Supporting Actor
Woody Harrelson,2017,Winner,CIFCC Award,Best Ensemble Cast
Woody Harrelson,2012,Nominee,Critics' Choice TV Award,Best Actor in a Movie/Miniseries
Woody Harrelson,2017,Nominee,DFWFCA Award,Best Supporting Actor
Woody Harrelson,2017,Winner,Special Achievement Award,
Woody Harrelson,2018,Nominee,DFCS Award,Best Supporting Actor
Woody Harrelson,2009,Nominee,DFCS Award,Best Supporting Actor
Woody Harrelson,2018,Winner,Golden Carp Film Award - International,Best Ensemble Performance
Idris Elba,2013,Nominee,WFCC Award,Best Male Images in a Movie
Woody Harrelson,2012,Nominee,Independent Spirit Award,Best Male Lead
Woody Harrelson,2009,Nominee,Fright Meter Award,Best Actor
